timestamp,device,session_id,seq,true_dist_m,angle_deg,distance_m,rx_power,fp_power,fp_rx_ratio,quality,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,nlos_suspect,anchor_id,error_m,ampl1_ratio,cir_norm,ampl_spread
2026-02-19T23:27:52.522,T1,20260219_232739,147,0.3,0.0,3.143,-64.3,-88.5,-24.2,345.2,40,9792,13808,9139,16407,1052,True,1,2.843,0.8534448947574846,15.596007604562738,4669
2026-02-19T23:27:52.930,T1,20260219_232739,148,0.3,0.0,2.697,-62.3,-88.0,-25.7,295.2,40,4585,11808,13024,14976,940,True,1,2.397,0.36928157216494845,15.931914893617021,1216
2026-02-19T23:27:53.471,T1,20260219_232739,149,0.3,0.0,3.086,-59.2,-73.3,-14.1,514.81,32,16962,16474,13947,15250,851,True,1,2.786,1.1151507182538378,17.92009400705053,2527
2026-02-19T23:27:54.550,T1,20260219_232739,151,0.3,0.0,2.72,-59.5,-75.1,-15.6,441.83,36,16787,15906,11534,14954,851,True,1,2.4200000000000004,1.2235422740524782,17.572267920094006,4372
2026-02-19T23:27:55.450,T1,20260219_232739,153,0.3,0.0,2.636,-63.1,-75.0,-11.9,432.39,44,18767,19025,15593,16591,1017,True,1,2.3360000000000003,1.0842336356808597,16.313667649950837,3432
2026-02-19T23:27:55.990,T1,20260219_232739,154,0.3,0.0,3.457,-60.2,-77.1,-16.8,247.63,68,16098,16839,11800,16655,921,True,1,3.157,1.124201264010615,18.083604777415854,5039
2026-02-19T23:27:59.471,T1,20260219_232739,161,0.3,0.0,2.913,-60.8,-75.6,-14.8,333.31,48,17181,15999,13939,15830,916,True,1,2.613,1.1477720622620082,17.28165938864629,2060
2026-02-19T23:27:59.951,T1,20260219_232739,162,0.3,0.0,3.522,-63.3,-74.2,-10.9,430.08,40,17050,17203,14454,12890,900,True,1,3.222,1.0771709258615787,14.322222222222223,2749
2026-02-19T23:28:00.490,T1,20260219_232739,163,0.3,0.0,3.166,-69.6,-89.2,-19.6,270.95,20,2233,5419,6390,2724,515,True,1,2.866,0.3781861292234736,5.289320388349514,971
2026-02-19T23:28:00.970,T1,20260219_232739,164,0.3,0.0,2.777,-61.4,-77.8,-16.3,493.59,32,17503,15795,11005,15931,940,True,1,2.4770000000000003,1.3061940298507462,16.947872340425533,4790
2026-02-19T23:28:01.450,T1,20260219_232739,165,0.3,0.0,2.636,-65.2,-94.9,-29.8,141.23,40,3187,5649,4330,11126,893,True,1,2.3360000000000003,0.6387413568493837,12.459126539753639,1319
2026-02-19T23:28:01.990,T1,20260219_232739,166,0.3,0.0,3.658,-60.1,-76.0,-15.9,455.47,36,17076,16397,9665,14946,870,True,1,3.358,1.3104136290384467,17.179310344827588,6732
2026-02-19T23:28:03.010,T1,20260219_232739,168,0.3,0.0,3.311,-58.5,-74.3,-15.8,421.6,40,17157,16864,12344,16561,866,True,1,3.011,1.1748151191454397,19.123556581986143,4520
2026-02-19T23:28:03.490,T1,20260219_232739,169,0.3,0.0,3.48,-58.4,-76.0,-17.6,340.6,48,17783,16349,10474,17832,895,True,1,3.18,1.3259516086940313,19.924022346368716,5875
2026-02-19T23:28:05.470,T1,20260219_232739,173,0.3,0.0,3.405,-60.8,-76.8,-16.0,656.25,28,17379,18375,15385,20188,1033,True,1,3.105,1.0295616113744075,19.543078412391093,2990
2026-02-19T23:28:05.951,T1,20260219_232739,174,0.3,0.0,2.542,-62.5,-74.2,-11.7,512.47,36,18448,18449,14910,15452,960,True,1,2.242,1.1060283581642136,16.095833333333335,3539
2026-02-19T23:28:06.492,T1,20260219_232739,175,0.3,0.0,2.622,-59.2,-72.9,-13.7,372.06,48,17284,17859,15685,16994,899,True,1,2.322,1.0305270689243977,18.903225806451612,2174
2026-02-19T23:28:07.454,T1,20260219_232739,177,0.3,0.0,2.669,-59.8,-74.8,-14.9,378.11,44,17884,16637,13424,16625,908,True,1,2.369,1.1898473104687137,18.309471365638768,3213
2026-02-19T23:28:07.990,T1,20260219_232739,178,0.3,0.0,2.739,-59.7,-73.4,-13.6,434.65,40,16485,17386,15576,15973,887,True,1,2.439,1.0002427037194346,18.007891770011273,1810
2026-02-19T23:28:08.471,T1,20260219_232739,179,0.3,0.0,2.617,-59.2,-73.2,-14.0,474.69,36,16718,17089,14311,15534,860,True,1,2.317,1.06484076433121,18.06279069767442,2778
2026-02-19T23:28:09.012,T1,20260219_232739,180,0.3,0.0,2.683,-61.0,-79.4,-18.4,441.8,40,18278,17672,11221,20985,1061,True,1,2.383,1.2652199494687295,19.77851083883129,6451
2026-02-19T23:28:09.490,T1,20260219_232739,181,0.3,0.0,2.683,-59.1,-79.1,-20.0,344.14,44,16619,15142,8133,17374,906,True,1,2.383,1.4280558539205155,19.176600441501105,7009
2026-02-19T23:28:10.029,T1,20260219_232739,182,0.3,0.0,2.819,-60.9,-78.2,-17.3,477.22,36,15970,17180,12171,17541,968,True,1,2.519,1.0882082382201628,18.12086776859504,5009
2026-02-19T23:28:12.490,T1,20260219_232739,187,0.3,0.0,3.035,-60.1,-76.0,-15.9,492.16,32,15569,15749,14962,16393,909,True,1,2.7350000000000003,1.0139038129660383,18.034103410341036,787
2026-02-19T23:28:13.510,T1,20260219_232739,189,0.3,0.0,2.566,-59.9,-75.0,-15.1,327.31,52,16679,17020,15095,17265,927,True,1,2.266,1.0387046551455705,18.624595469255663,1925
2026-02-19T23:28:15.011,T1,20260219_232739,192,0.3,0.0,3.241,-59.3,-77.4,-18.1,410.53,36,16922,14779,8111,15228,852,True,1,2.9410000000000003,1.4785495849716033,17.87323943661972,6668
2026-02-19T23:28:16.510,T1,20260219_232739,195,0.3,0.0,2.416,-59.3,-72.6,-13.3,394.5,44,16693,17358,15434,15682,866,True,1,2.116,1.0181141741888264,18.10854503464203,1924
2026-02-19T23:28:18.490,T1,20260219_232739,199,0.3,0.0,2.434,-59.1,-73.3,-14.3,328.4,52,16878,17077,16816,17549,909,True,1,2.1340000000000003,0.995957867406249,19.305830583058306,261
2026-02-19T23:28:19.045,T1,20260219_232739,200,0.3,0.0,2.43,-60.1,-74.0,-13.9,389.46,48,17462,18694,16706,18556,968,True,1,2.1300000000000003,0.9865536723163841,19.169421487603305,1988
2026-02-19T23:28:20.530,T1,20260219_232739,203,0.3,0.0,3.119,-59.8,-73.2,-13.4,457.42,36,16750,16467,14776,14793,857,True,1,2.8190000000000004,1.0722401818007234,17.261376896149358,1691
2026-02-19T23:28:21.010,T1,20260219_232739,204,0.3,0.0,2.683,-63.0,-75.1,-12.0,347.15,48,15822,16663,14233,12803,890,True,1,2.383,1.0242102537545312,14.385393258426966,2430
2026-02-19T23:28:21.490,T1,20260219_232739,205,0.3,0.0,2.537,-60.5,-76.3,-15.9,407.92,40,17855,16317,10176,15713,903,True,1,2.237,1.3479032197184162,17.400885935769658,6141
2026-02-19T23:28:22.510,T1,20260219_232739,207,0.3,0.0,2.589,-59.9,-74.6,-14.7,382.75,44,17226,16841,11325,14952,862,True,1,2.289,1.2231768799261522,17.34570765661253,5516
2026-02-19T23:28:24.491,T1,20260219_232739,211,0.3,0.0,2.533,-61.4,-74.7,-13.3,431.16,44,17645,18971,17394,18623,1016,True,1,2.233,0.9704386085521793,18.32972440944882,1577
2026-02-19T23:28:25.030,T1,20260219_232739,212,0.3,0.0,3.138,-62.4,-75.2,-12.7,534.94,32,17672,17118,15644,15638,963,True,1,2.838,1.0788108174104145,16.23883696780893,1474
2026-02-19T23:28:26.050,T1,20260219_232739,214,0.3,0.0,2.566,-62.2,-78.5,-16.3,398.4,40,17875,15936,10452,16021,969,True,1,2.266,1.3547824768834318,16.533539731682147,5484
2026-02-19T23:28:27.010,T1,20260219_232739,216,0.3,0.0,2.561,-59.5,-76.1,-16.5,520.78,32,16745,16665,11500,16497,895,True,1,2.261,1.18906444168294,18.43240223463687,5165
2026-02-19T23:28:28.030,T1,20260219_232739,218,0.3,0.0,3.114,-59.5,-75.6,-16.0,376.69,48,17691,18081,18043,22314,1041,True,1,2.814,0.9794596390211494,21.435158501440924,38
2026-02-19T23:28:29.110,T1,20260219_232739,220,0.3,0.0,3.053,-61.8,-77.3,-15.5,466.53,36,15830,16795,11034,14597,910,True,1,2.753,1.1376621509935678,16.040659340659342,5761
2026-02-19T23:28:30.550,T1,20260219_232739,223,0.3,0.0,2.739,-60.0,-75.2,-15.2,359.34,44,16698,15811,12396,14922,865,True,1,2.439,1.1839614280143227,17.25086705202312,3415
2026-02-19T23:28:32.050,T1,20260219_232739,226,0.3,0.0,2.997,-62.2,-73.0,-10.7,408.86,44,17717,17990,15868,14225,913,True,1,2.697,1.0465473447929587,15.580503833515882,2122
2026-02-19T23:28:32.529,T1,20260219_232739,227,0.3,0.0,3.039,-62.4,-73.5,-11.1,405.05,44,17437,17822,14966,13860,906,True,1,2.7390000000000003,1.0636208368915456,15.298013245033113,2856
2026-02-19T23:28:33.012,T1,20260219_232739,228,0.3,0.0,2.885,-63.5,-73.9,-10.4,334.73,48,16654,16067,13712,11315,851,True,1,2.585,1.1185063299640687,13.296122209165688,2355
2026-02-19T23:28:33.610,T1,20260219_232739,229,0.3,0.0,3.644,-61.7,-75.2,-13.5,454.17,36,14822,16350,14110,13314,866,True,1,3.3440000000000003,0.9732107682206173,15.374133949191686,2240
2026-02-19T23:28:34.509,T1,20260219_232739,231,0.3,0.0,2.697,-60.7,-75.2,-14.5,391.86,44,17313,17242,10719,14761,882,True,1,2.397,1.2383677264761632,16.735827664399093,6523
2026-02-19T23:28:35.530,T1,20260219_232739,233,0.3,0.0,3.119,-61.0,-74.4,-13.4,352.38,48,14815,16914,15366,14233,875,True,1,2.8190000000000004,0.917905824039653,16.266285714285715,1548
2026-02-19T23:28:36.009,T1,20260219_232739,234,0.3,0.0,3.546,-60.5,-73.6,-13.0,423.8,40,15952,16952,15536,14697,875,True,1,3.246,0.9820241319871953,16.79657142857143,1416
2026-02-19T23:28:36.550,T1,20260219_232739,235,0.3,0.0,2.81,-61.4,-72.0,-10.6,330.21,52,17047,17171,15605,13152,854,True,1,2.51,1.0402123505003662,15.40046838407494,1566
2026-02-19T23:29:18.071,T1,20260219_232959,318,0.2,0.0,2.12,-63.0,-75.8,-12.8,307.83,60,17655,18470,16093,16841,1020,True,1,1.92,1.0216127072302752,16.51078431372549,2377
2026-02-19T23:29:19.090,T1,20260219_232959,320,0.2,0.0,2.542,-58.3,-73.6,-15.3,553.25,32,17200,17704,14015,17682,888,True,1,2.342,1.0845234717361834,19.91216216216216,3689
2026-02-19T23:29:19.629,T1,20260219_232959,321,0.2,0.0,2.767,-60.8,-76.5,-15.8,407.61,44,17382,17935,14179,18709,995,True,1,2.567,1.0825185277449088,18.803015075376884,3756
2026-02-19T23:29:20.110,T1,20260219_232959,322,0.2,0.0,2.537,-62.5,-77.1,-14.6,356.06,48,17941,17091,13198,16495,991,True,1,2.337,1.1846544950311995,16.644803229061555,3893
2026-02-19T23:29:21.609,T1,20260219_232959,325,0.2,0.0,2.458,-60.1,-75.0,-14.9,272.13,60,16899,16328,13441,15633,888,True,1,2.258,1.1353421344351506,17.60472972972973,2887
2026-02-19T23:29:22.631,T1,20260219_232959,327,0.2,0.0,2.706,-60.1,-75.6,-15.6,333.79,48,16363,16022,10083,13990,840,True,1,2.506,1.2536295728787588,16.654761904761905,5939
2026-02-19T23:29:25.092,T1,20260219_232959,332,0.2,0.0,2.036,-60.3,-77.0,-16.8,275.25,60,17652,16515,11019,17140,936,True,1,1.836,1.2821965569840923,18.311965811965813,5496
2026-02-19T23:29:25.629,T1,20260219_232959,333,0.2,0.0,2.355,-59.7,-73.8,-14.1,458.08,40,17476,18323,18525,19902,989,True,1,2.155,0.9485453755970473,20.12335692618807,202
2026-02-19T23:29:27.130,T1,20260219_232959,336,0.2,0.0,2.472,-60.3,-76.8,-16.5,224.82,84,18760,18885,14926,22246,1068,True,1,2.272,1.1096980272692318,20.829588014981272,3959
2026-02-19T23:29:27.609,T1,20260219_232959,337,0.2,0.0,2.233,-58.1,-72.7,-14.7,190.15,92,17651,17494,14366,17337,872,True,1,2.033,1.1080351537978657,19.881880733944953,3128
2026-02-19T23:29:28.091,T1,20260219_232959,338,0.2,0.0,2.373,-59.6,-74.7,-15.2,204.46,92,18793,18810,15931,20886,1008,True,1,2.173,1.0818917129616303,20.720238095238095,2879
2026-02-19T23:29:29.111,T1,20260219_232959,340,0.2,0.0,2.706,-67.3,-77.2,-10.0,293.92,36,10302,10581,9798,4775,629,True,1,2.506,1.01104077727072,7.591414944356121,783
2026-02-19T23:29:29.591,T1,20260219_232959,341,0.2,0.0,2.326,-58.9,-72.2,-13.3,347.35,48,16450,16673,15826,15246,843,True,1,2.126,1.0123388411951137,18.085409252669038,847
2026-02-19T23:29:31.091,T1,20260219_232959,344,0.2,0.0,2.176,-58.7,-75.1,-16.4,207.81,88,18435,18287,14917,21188,986,True,1,1.976,1.110408384531984,21.488843813387422,3370
2026-02-19T23:29:32.109,T1,20260219_232959,346,0.2,0.0,2.514,-58.9,-74.2,-15.3,290.0,60,17931,17400,13206,17531,903,True,1,2.314,1.1717310331307587,19.41417497231451,4194
2026-02-19T23:29:32.590,T1,20260219_232959,347,0.2,0.0,2.233,-60.3,-72.2,-11.9,240.33,72,17321,17304,15631,14658,866,True,1,2.033,1.0518293608623046,16.926096997690532,1673
2026-02-19T23:29:34.631,T1,20260219_232959,351,0.2,0.0,2.519,-77.5,-88.2,-10.7,128.75,16,2020,2060,1990,203,185,True,1,2.319,0.9975308641975309,1.0972972972972972,70
2026-02-19T23:29:35.109,T1,20260219_232959,352,0.2,0.0,2.406,-60.3,-72.5,-12.2,531.72,32,16225,17015,15753,14179,853,True,1,2.206,0.99029541015625,16.62250879249707,1262
2026-02-19T23:29:36.129,T1,20260219_232959,354,0.2,0.0,2.186,-60.3,-75.0,-14.7,358.15,48,16777,17191,14379,16458,919,True,1,1.986,1.0628444726005701,17.90859630032644,2812
2026-02-19T23:29:36.670,T1,20260219_232959,355,0.2,0.0,2.613,-59.1,-74.3,-15.2,376.73,44,16832,16576,11624,15158,844,True,1,2.413,1.193758865248227,17.959715639810426,4952
2026-02-19T23:29:37.629,T1,20260219_232959,357,0.2,0.0,2.219,-61.5,-72.9,-11.4,313.47,60,18807,18808,18118,17354,982,True,1,2.019,1.018631858311217,17.672097759674134,690
2026-02-19T23:29:38.709,T1,20260219_232959,359,0.2,0.0,2.955,-58.6,-74.5,-15.9,257.48,64,16922,16479,10670,15340,836,True,1,2.755,1.2466020847913366,18.349282296650717,5809
2026-02-19T23:29:39.130,T1,20260219_232959,360,0.2,0.0,2.617,-57.9,-78.3,-20.4,312.33,48,15650,14992,9915,17715,877,True,1,2.417,1.2566748303689725,20.199543899657925,5077
2026-02-19T23:29:39.610,T1,20260219_232959,361,0.2,0.0,2.326,-58.4,-74.8,-16.5,316.81,52,17072,16474,10139,15849,843,True,1,2.126,1.282982001277571,18.800711743772244,6335
2026-02-19T23:29:40.149,T1,20260219_232959,362,0.2,0.0,2.303,-58.8,-72.6,-13.8,243.12,72,17481,17505,15203,16720,879,True,1,2.103,1.0689128042069218,19.02161547212742,2302
2026-02-19T23:29:41.649,T1,20260219_232959,365,0.2,0.0,2.27,-58.8,-76.3,-17.5,238.84,64,15702,15286,11874,15913,857,True,1,2.07,1.156259204712813,18.56826137689615,3412
2026-02-19T23:29:42.609,T1,20260219_232959,367,0.2,0.0,2.247,-57.0,-72.9,-16.0,425.7,40,16116,17028,15425,18084,858,True,1,2.047,0.9931901519119958,21.076923076923077,1603
2026-02-19T23:29:43.629,T1,20260219_232959,369,0.2,0.0,2.373,-57.3,-76.0,-18.7,272.12,60,17043,16327,8865,17652,857,True,1,2.173,1.3530485868529691,20.597432905484247,7462
2026-02-19T23:29:44.650,T1,20260219_232959,371,0.2,0.0,2.57,-56.9,-79.0,-22.1,297.38,48,15615,14274,7857,17899,852,True,1,2.37,1.4111427409516064,21.008215962441316,6417
2026-02-19T23:29:45.130,T1,20260219_232959,372,0.2,0.0,2.692,-56.6,-72.3,-15.7,399.59,44,16597,17582,16420,19249,875,True,1,2.492,0.9762366919592965,21.998857142857144,1162
2026-02-19T23:29:46.629,T1,20260219_232959,375,0.2,0.0,2.359,-58.0,-73.1,-15.1,279.3,60,16826,16758,13103,15970,835,True,1,2.159,1.1269548909949432,19.12574850299401,3655
2026-02-19T23:29:47.171,T1,20260219_232959,376,0.2,0.0,2.326,-58.5,-72.5,-13.9,320.39,56,17334,17942,17593,18631,919,True,1,2.126,0.9756015196285353,20.273122959738846,349
2026-02-19T23:29:47.649,T1,20260219_232959,377,0.2,0.0,2.805,-58.2,-74.4,-16.2,346.44,48,17116,16629,11424,16330,852,True,1,2.605,1.2202616475956225,19.166666666666668,5205
2026-02-19T23:29:48.129,T1,20260219_232959,378,0.2,0.0,2.767,-58.1,-74.3,-16.2,293.52,56,16736,16437,11541,15980,838,True,1,2.567,1.1963685753091715,19.069212410501194,4896
2026-02-19T23:29:48.729,T1,20260219_232959,379,0.2,0.0,2.824,-58.3,-73.3,-15.0,224.13,76,17197,17034,13648,16551,860,True,1,2.624,1.1209829867674859,19.245348837209303,3386
2026-02-19T23:29:49.209,T1,20260219_232959,380,0.2,0.0,2.556,-59.4,-76.0,-16.6,413.32,44,18448,18186,10568,18842,952,True,1,2.356,1.283160603742088,19.79201680672269,7618
2026-02-19T23:29:49.630,T1,20260219_232959,381,0.2,0.0,2.631,-59.8,-77.8,-18.0,317.15,48,16158,15223,8360,14840,857,True,1,2.431,1.3703091209769749,17.316219369894984,6863
2026-02-19T23:29:50.169,T1,20260219_232959,382,0.2,0.0,2.772,-58.2,-75.8,-17.6,253.38,64,16898,16216,10707,17065,871,True,1,2.572,1.2552835865245329,19.592422502870264,5509
2026-02-19T23:29:50.649,T1,20260219_232959,383,0.2,0.0,2.861,-58.5,-75.4,-16.9,278.83,60,17262,16730,11784,17560,891,True,1,2.661,1.2107736550466437,19.708193041526375,4946
2026-02-19T23:29:52.151,T1,20260219_232959,386,0.2,0.0,3.021,-58.6,-73.3,-14.7,206.33,84,17675,17332,16286,18553,918,True,1,2.821,1.0515200190374205,20.21023965141612,1046
2026-02-19T23:29:52.629,T1,20260219_232959,387,0.2,0.0,2.978,-58.9,-74.2,-15.4,213.15,80,17364,17052,13159,16872,885,True,1,2.778,1.149515077289729,19.064406779661017,3893
2026-02-19T23:29:53.170,T1,20260219_232959,388,0.2,0.0,2.5,-58.2,-72.5,-14.3,221.11,76,16887,16804,14343,15839,839,True,1,2.3,1.084341991203005,18.878426698450536,2461
2026-02-19T23:29:53.649,T1,20260219_232959,389,0.2,0.0,2.251,-58.1,-71.9,-13.8,157.33,108,17036,16992,15114,16021,840,True,1,2.051,1.0612346601881268,19.072619047619046,1878
2026-02-19T23:29:54.669,T1,20260219_232959,391,0.2,0.0,2.57,-59.9,-74.3,-14.4,158.27,120,19072,18992,14868,19537,986,True,1,2.37,1.126520968694625,19.81440162271805,4124
2026-02-19T23:29:55.149,T1,20260219_232959,392,0.2,0.0,3.316,-58.1,-74.0,-15.9,272.7,60,16583,16362,12235,15876,835,True,1,3.116,1.1597720040563695,19.01317365269461,4127
2026-02-19T23:29:56.169,T1,20260219_232959,394,0.2,0.0,2.589,-60.9,-76.5,-15.6,303.92,64,19197,19451,13728,20955,1058,True,1,2.389,1.1571777329033426,19.8062381852552,5723
2026-02-19T23:29:58.689,T1,20260219_232959,399,0.2,0.0,2.584,-57.7,-76.3,-18.6,494.31,36,15199,17795,13512,20169,928,True,1,2.384,0.9709649599131185,21.73383620689655,4283
2026-02-19T23:29:59.171,T1,20260219_232959,400,0.2,0.0,2.913,-58.3,-76.2,-17.9,392.5,40,17180,15700,13336,18892,917,True,1,2.713,1.1833585893373744,20.60196292257361,2364
2026-02-19T23:30:00.289,T1,20260219_232959,402,0.2,0.0,2.298,-58.4,-77.7,-19.3,331.71,52,16038,17249,10819,19442,934,True,1,2.098,1.1427960666951689,20.815845824411134,6430
2026-02-19T23:30:01.689,T1,20260219_232959,405,0.2,0.0,2.345,-60.5,-79.0,-18.5,285.46,56,16080,15986,9427,16496,927,True,1,2.145,1.2654940384842404,17.795037756202806,6559
2026-02-19T23:30:02.169,T1,20260219_232959,406,0.2,0.0,2.622,-59.9,-73.2,-13.3,231.58,76,15711,17600,16427,15849,888,True,1,2.422,0.9234431480882829,17.847972972972972,1173
2026-02-19T23:30:03.189,T1,20260219_232959,408,0.2,0.0,2.28,-59.1,-78.2,-19.1,469.33,36,15482,16896,10288,17979,921,True,1,2.08,1.13905238375515,19.521172638436482,6608
2026-02-19T23:30:06.189,T1,20260219_232959,414,0.2,0.0,2.889,-61.2,-76.0,-14.8,306.98,60,19076,18419,13666,18837,1015,True,1,2.689,1.1890914757674926,18.55862068965517,4753
2026-02-19T23:30:07.209,T1,20260219_232959,416,0.2,0.0,2.434,-60.4,-79.2,-18.9,415.69,36,16815,14965,8861,16446,920,True,1,2.234,1.4114832535885167,17.87608695652174,6104
2026-02-19T23:30:08.709,T1,20260219_232959,419,0.2,0.0,2.749,-58.4,-76.7,-18.3,509.81,36,14620,18353,14925,20933,970,True,1,2.549,0.8786585732315644,21.58041237113402,3428
2026-02-19T23:30:10.329,T1,20260219_232959,422,0.2,0.0,2.092,-59.1,-75.6,-16.5,344.75,44,15907,15169,13510,15836,864,True,1,1.892,1.1093134349175355,18.328703703703702,1659
2026-02-19T23:30:11.169,T1,20260219_232959,424,0.2,0.0,1.975,-58.6,-74.6,-16.1,317.0,56,15570,17752,15540,18475,916,True,1,1.775,0.9353598462092996,20.169213973799128,2212
2026-02-19T23:30:11.709,T1,20260219_232959,425,0.2,0.0,2.111,-58.2,-76.6,-18.4,363.98,44,17102,16015,9653,17432,880,True,1,1.9110000000000005,1.3325541530310114,19.80909090909091,6362
2026-02-19T23:30:12.190,T1,20260219_232959,426,0.2,0.0,2.214,-57.6,-75.9,-18.4,251.64,64,16021,16105,10771,17151,853,True,1,2.014,1.1922161035868433,20.10668229777257,5334
2026-02-19T23:30:13.209,T1,20260219_232959,428,0.2,0.0,2.223,-58.2,-73.9,-15.7,473.25,36,17480,17037,13956,17888,890,True,1,2.023,1.127996644403575,20.098876404494384,3081
2026-02-19T23:30:14.169,T1,20260219_232959,430,0.2,0.0,2.223,-57.4,-75.2,-17.8,567.66,32,14538,18165,16714,21416,947,True,1,2.023,0.8336248172252645,22.614572333685324,1451
2026-02-19T23:30:17.709,T1,20260219_232959,437,0.2,0.0,2.097,-58.8,-77.7,-18.9,513.12,32,12263,16420,12026,15921,858,True,1,1.897,0.8621950362089573,18.555944055944057,4394
2026-02-19T23:30:19.209,T1,20260219_232959,440,0.2,0.0,2.101,-59.6,-77.7,-18.1,545.75,32,16035,17464,13929,20159,993,True,1,1.901,1.0215653171089096,20.30110775427996,3535
2026-02-19T23:30:19.689,T1,20260219_232959,441,0.2,0.0,2.125,-58.5,-75.6,-17.1,310.98,56,16540,17415,11620,17705,895,True,1,1.925,1.139314620285862,19.782122905027933,5795
2026-02-19T23:30:20.229,T1,20260219_232959,442,0.2,0.0,2.143,-58.0,-77.5,-19.5,373.19,48,13239,17913,14579,20735,952,True,1,1.943,0.8149082851163363,21.78046218487395,3334
2026-02-19T23:30:20.711,T1,20260219_232959,443,0.2,0.0,2.828,-57.4,-76.7,-19.3,509.25,36,16767,18333,13158,22910,980,True,1,2.628,1.0648756787653615,23.377551020408163,5175
2026-02-19T23:30:21.729,T1,20260219_232959,445,0.2,0.0,2.425,-58.3,-74.2,-15.8,463.67,36,17193,16692,12095,16407,857,True,1,2.225,1.1944975162399694,19.144690781796967,4597
2026-02-19T23:30:22.209,T1,20260219_232959,446,0.2,0.0,2.2,-57.5,-74.5,-17.0,338.5,52,15142,17602,15829,19487,908,True,1,2.0,0.9058658131674194,21.461453744493394,1773
2026-02-19T23:30:23.710,T1,20260219_232959,449,0.2,0.0,2.101,-60.1,-76.8,-16.7,435.88,40,15621,17435,15177,18796,974,True,1,1.901,0.9579909235864099,19.297741273100616,2258
2026-02-19T23:30:25.268,T1,20260219_232959,452,0.2,0.0,2.734,-58.7,-77.6,-18.9,568.78,32,17403,18201,12191,22038,1005,True,1,2.534,1.1452355883127139,21.928358208955224,6010
2026-02-19T23:30:25.748,T1,20260219_232959,453,0.2,0.0,2.383,-58.5,-77.5,-19.0,597.14,28,16441,16720,10336,18666,919,True,1,2.183,1.2153311649911296,20.31120783460283,6384
2026-02-19T23:30:26.232,T1,20260219_232959,454,0.2,0.0,2.172,-57.9,-78.1,-20.3,409.09,44,13164,18000,15597,22930,996,True,1,1.972,0.7836413965532637,23.022088353413654,2403
2026-02-19T23:30:27.248,T1,20260219_232959,456,0.2,0.0,2.505,-57.7,-75.1,-17.4,473.61,36,16351,17050,12300,18043,879,True,1,2.305,1.1142078364565589,20.52673492605233,4750
2026-02-19T23:30:28.208,T1,20260219_232959,458,0.2,0.0,2.566,-57.0,-76.3,-19.3,366.8,40,14327,14672,14837,18600,871,True,1,2.366,0.9710257887424175,21.35476463834673,165
2026-02-19T23:30:28.868,T1,20260219_232959,459,0.2,0.0,3.147,-56.9,-74.5,-17.7,348.21,48,15311,16714,14456,18696,869,True,1,2.947,0.98241899262111,21.514384349827388,2258
2026-02-19T23:30:29.709,T1,20260219_232959,461,0.2,0.0,2.739,-59.9,-78.1,-18.2,415.92,40,16023,16637,11340,17813,942,True,1,2.539,1.1454408978804018,18.909766454352443,5297
2026-02-19T23:30:30.308,T1,20260219_232959,462,0.2,0.0,2.158,-57.9,-75.5,-17.6,461.53,36,12882,16615,14185,16549,847,True,1,1.958,0.8364935064935065,19.5383707201889,2430
2026-02-19T23:30:30.729,T1,20260219_232959,463,0.2,0.0,3.091,-56.9,-75.2,-18.3,396.88,40,13426,15875,14521,17339,839,True,1,2.891,0.8834057112777998,20.66626936829559,1354
2026-02-19T23:30:33.248,T1,20260219_232959,468,0.2,0.0,2.439,-57.4,-76.8,-19.4,618.0,28,13447,17304,13241,19099,894,True,1,2.239,0.880471435586839,21.363534675615213,4063
2026-02-19T23:30:33.729,T1,20260219_232959,469,0.2,0.0,2.547,-57.4,-76.3,-18.9,630.46,28,15424,17653,14436,21288,945,True,1,2.347,0.9613263111969834,22.52698412698413,3217
2026-02-19T23:30:34.209,T1,20260219_232959,470,0.2,0.0,2.453,-57.2,-77.1,-19.8,590.75,28,12951,16541,12354,17830,860,True,1,2.253,0.8964180654092404,20.732558139534884,4187
2026-02-19T23:30:34.748,T1,20260219_232959,471,0.2,0.0,2.326,-58.0,-74.6,-16.6,559.47,32,16005,17903,15049,19278,919,True,1,2.126,0.9714129643117262,20.97714907508161,2854
2026-02-19T23:30:36.368,T1,20260219_232959,474,0.2,0.0,2.219,-57.2,-76.8,-19.6,390.64,44,13641,17188,13419,19531,899,True,1,2.019,0.8913647204887771,21.72525027808676,3769
2026-02-19T23:30:37.329,T1,20260219_232959,476,0.2,0.0,2.561,-57.9,-75.8,-18.0,457.81,36,13439,16481,13579,16804,853,True,1,2.361,0.8941450432468396,19.699882766705745,2902
2026-02-19T23:30:37.748,T1,20260219_232959,477,0.2,0.0,2.223,-58.5,-77.6,-19.1,483.53,36,13957,17407,15353,20941,972,True,1,2.023,0.852075702075702,21.54423868312757,2054
2026-02-19T23:30:38.228,T1,20260219_232959,478,0.2,0.0,2.247,-57.1,-78.3,-21.2,444.03,36,11992,15985,13214,18963,882,True,1,2.047,0.8213979930819548,21.5,2771
2026-02-19T23:30:39.729,T1,20260219_232959,481,0.2,0.0,2.28,-58.1,-75.3,-17.2,614.71,28,17331,17212,11267,18083,892,True,1,2.08,1.2171073422521859,20.272421524663677,5945
